7.943282E+10 2.142343E-11
8.912509E+10 2.003288E-11
1.000000E+11 1.873258E-11
1.122018E+11 1.561176E-11
1.258925E+11 1.301086E-11
1.412538E+11 1.084327E-11
1.584893E+11 9.036801E-12
1.778279E+11 7.531283E-12
1.995262E+11 6.276583E-12
2.238721E+11 5.230914E-12
2.511886E+11 4.359451E-12
2.818383E+11 3.633173E-12
3.162278E+11 3.027892E-12
3.548134E+11 2.523450E-12
3.981072E+11 2.103047E-12
4.466836E+11 1.752682E-12
5.011872E+11 1.460688E-12
5.623413E+11 1.217340E-12
6.309573E+11 1.014533E-12
7.079458E+11 8.455130E-13
7.943282E+11 7.046518E-13
8.912509E+11 5.872579E-13
1.000000E+12 1.547687E-14
1.122018E+12 1.085269E-14
1.258925E+12 7.610123E-15
1.412538E+12 5.336370E-15
1.584893E+12 3.741969E-15
1.778279E+12 2.623944E-15
1.995262E+12 1.839962E-15
2.238721E+12 1.290218E-15
2.511886E+12 9.047265E-16
2.818383E+12 6.344123E-16
3.162278E+12 4.448626E-16
3.548134E+12 3.119465E-16
3.981072E+12 2.187431E-16
4.466836E+12 1.533871E-16
5.011872E+12 1.075581E-16
5.623413E+12 7.542186E-17
6.309573E+12 5.288732E-17
7.079458E+12 3.708564E-17
7.943282E+12 2.600519E-17
8.912509E+12 1.823536E-17
