1070511667.79	3.10154612258e-15	1070511666.79	1070511666.79	3.10153612258e-15	3.10153612258e-15	
2927320856.94	5.50356103168e-15	2927320855.94	2927320855.94	5.50355103168e-15	5.50355103168e-15	
4841903542.25	6.09146075908e-15	4841903541.25	4841903541.25	6.09145075908e-15	6.09145075908e-15	
4827579933.88	7.12541482229e-15	4827579932.88	4827579932.88	7.12540482229e-15	7.12540482229e-15	
8220151201.71	9.82828603377e-15	8220151200.71	8220151200.71	9.82827603377e-15	9.82827603377e-15	
4677642229.02	1.22114685857e-14	4677642228.02	4677642228.02	1.22114585857e-14	1.22114585857e-14	
18330683293.6	2.44423283532e-14	18330683292.6	18330683292.6	2.44423183532e-14	2.44423183532e-14
