1070511667.79	3.10154612258e-15	0.0	0.0	0.0	0.0	
2927320856.94	5.50356103168e-15	0.0	0.0	0.0	0.0	
4841903542.25	6.09146075908e-15	0.0	0.0	0.0	0.0	
4827579933.88	7.12541482229e-15	0.0	0.0	0.0	0.0	
8220151201.71	9.82828603377e-15	0.0	0.0	0.0	0.0	
4677642229.02	1.22114685857e-14	0.0	0.0	0.0	0.0	
18330683293.6	2.44423283532e-14	0.0	0.0	0.0	0.0	
3.10333585784e+14	4.47167474761e-11	0.0	0.0	0.0	0.0	
4.52476247933e+14	4.8397498228e-11	0.0	0.0	0.0	0.0	
4.87127780328e+14	5.23674700214e-11	0.0	0.0	0.0	0.0	
9.76981056184e+14	5.23674700214e-11	0.0	0.0	0.0	0.0	
8.3294668518e+14	5.81482230383e-11	0.0	0.0	0.0	0.0	
7.74186148549e+14	5.10107073103e-11	0.0	0.0	0.0	0.0	
8.94410822772e+16	1.44900206793e-11	0.0	0.0	0.0	0.0	
1.66607464855e+17	1.3911103888e-11	0.0	0.0	0.0	0.0	
2.09076796241e+17	1.13635854062e-11	0.0	0.0	0.0	0.0	
2.47015893697e+17	1.26269640834e-11	0.0	0.0	0.0	0.0	
3.02548721548e+17	1.08915565685e-11	0.0	0.0	0.0	0.0	
3.80969592678e+17	1.05475204079e-11	0.0	0.0	0.0	0.0	
5.30056479149e+17	9.4547206525e-12	0.0	0.0	0.0	0.0	
8.39354745607e+17	7.53647308179e-12	0.0	0.0	0.0	0.0	
1.29980963935e+18	8.12211668633e-12	0.0	0.0	0.0	0.0	
2.43446520489e+18	4.49783125736e-12	0.0	0.0	0.0	0.0	
3.53585796529e+22	1.49057835752e-11	0.0	0.0	0.0	0.0	
1.83201578296e+23	1.84316984469e-11	0.0	0.0	0.0	0.0	
7.62230768675e+23	2.80309014248e-11	0.0	0.0	0.0	0.0	
4.3528616149e+24	2.72104035632e-11	0.0	0.0	0.0	0.0	
2.38638745473e+25	1.84316984469e-11	0.0	0.0	0.0	0.0	
1.38694935083e+27	5.99050494094e-12	0.0	0.0	0.0	0.0	
1.65100206009e+27	7.0553541516e-12	0.0	0.0	0.0	0.0	
1.91428392425e+27	9.8755823902e-12	0.0	0.0	0.0	0.0	
2.2789177665e+27	9.53577635138e-12	0.0	0.0	0.0	0.0	
2.68610671552e+27	6.84897888988e-12	0.0	0.0	0.0	0.0	
5.97102904362e+25	1.19385587028e-11	0.0	0.0	0.0	0.0	
6.60664507152e+25	5.65773409518e-12	0.0	0.0	0.0	0.0	
8.11263270851e+25	2.34855060437e-12	0.0	0.0	0.0	0.0	
1.11271333389e+26	3.55909892646e-12	0.0	0.0	0.0	0.0	
1.4561020939e+26	1.56724296295e-12	0.0	0.0	0.0	0.0	
1.95535039507e+26	3.99428330517e-13	0.0	0.0	0.0	0.0	
2.6337193063e+26	1.50562987738e-13	0.0	0.0	0.0	0.0	
3.7847517922e+26	6.91271560729e-14	0.0	0.0	0.0	0.0	
6.36094713513e+26	6.19400355957e-13	0.0	0.0	0.0	0.0
