22.5484948112	-10.8266451888	0.0001	0.0001	-20	-20
23.2629292108	-10.7344346435	0.0001	0.0001	-20	-20
23.8820864758	-10.5523629359	0.0001	0.0001	-11.4994281342	-11.8199903955
24.6387748604	-10.5652650171	0.0001	0.0001	-11.0699662699	-11.1917666682
25.3777409573	-10.7344346435	0.0001	0.0001	-10.8657492269	-10.9104215364
