367.824856321	1.50463742303e-11	49.82262588	61.817367284	1.4262613555e-12	1.30277040327e-12	
678.222770355	1.44449632009e-11	86.2609558889	98.6845505782	1.26728379902e-12	1.25028368969e-12	
842.390887781	1.15103447257e-11	99.69212577	113.253794066	1.0910774662e-12	9.96938114317e-13	
1021.26925923	1.27574993507e-11	138.416175107	137.52109879	1.20885796019e-12	1.10422527051e-12	
1242.5719936	1.10582544572e-11	168.207700156	209.102575883	9.7016146903e-13	1.02164819585e-12	
1538.9887973	1.06989136012e-11	246.753927825	224.26217623	1.01416107174e-12	9.89059308046e-13	
2165.23444789	9.45114137689e-12	329.090133932	515.761057493	8.2948924173e-13	8.18314570305e-13	
3298.41385308	7.33385405714e-12	608.310526669	824.342073797	6.95183601606e-13	6.78394937174e-13	
5096.63178307	8.12210396183e-12	1396.13378157	2062.44801218	8.27609879895e-13	1.03146562554e-12	
9296.28718564	4.32840006313e-12	1713.04067752	2325.52457876	1.61433960004e-12	1.66393070219e-12	
