0.3191268707	-10.3591375315	0.3091268707	0.3091268707	-10.3691375315	-10.3691375315
0.4276725815	-10.2834954982	0.4176725815	0.4176725815	-10.2934954982	-10.2934954982
0.5672313525	-10.2752478975	0.5572313525	0.5572313525	-10.2852478975	-10.2852478975
0.5672313525	-10.2752478975	0.5572313525	0.5572313525	-10.2852478975	-10.2852478975
0.6680237982	-10.3101982981	0.6580237982	0.6580237982	-10.3201982981	-10.3201982981
0.7533097138	-10.2453709421	0.7433097138	0.7433097138	-10.2553709421	-10.2553709421
0.8153358342	-10.3073363546	0.8053358342	0.8053358342	-10.3173363546	-10.3173363546
